vol age siteclass species area
3 25 III manty 361.263824959806
4 25 III manty 1224.61789692124
5 25 III manty 7773.231293843
6 25 III manty 11086.398747372
7 25 III manty 8928.57541532313
8 25 III manty 13709.1752136958
9 25 III manty 6313.00808290186
10 25 III manty 2599.6648324708
11 25 III manty 368.809122682651
1 1 IV manty 18171.8840001162
2 1 IV manty 0
3 1 IV manty 0
4 1 IV manty 0
5 1 IV manty 0
6 1 IV manty 0
7 1 IV manty 0
8 1 IV manty 0
9 1 IV manty 0
10 1 IV manty 0
11 1 IV manty 0
1 2 IV manty 6003.60501685688
2 2 IV manty 1210.4736003204
3 2 IV manty 0
4 2 IV manty 0
5 2 IV manty 0
6 2 IV manty 0
7 2 IV manty 0
8 2 IV manty 0
9 2 IV manty 0
10 2 IV manty 0
11 2 IV manty 0
1 3 IV manty 9067.25349695271
2 3 IV manty 3289.53176212342
3 3 IV manty 480.397917994422
4 3 IV manty 314.286245072323
5 3 IV manty 0
6 3 IV manty 0
7 3 IV manty 0
8 3 IV manty 0
9 3 IV manty 0
10 3 IV manty 0
11 3 IV manty 0
1 4 IV manty 4557.78804467673
2 4 IV manty 4755.01528041641
3 4 IV manty 2696.60556666706
4 4 IV manty 310.169576625075
5 4 IV manty 0
6 4 IV manty 0
7 4 IV manty 0
8 4 IV manty 0
9 4 IV manty 0
10 4 IV manty 0
11 4 IV manty 0
1 5 IV manty 2447.64322437938
2 5 IV manty 7122.39801404134
3 5 IV manty 5704.82038750223
4 5 IV manty 3383.64808072776
5 5 IV manty 692.915169966846
6 5 IV manty 411.191651695177
7 5 IV manty 0
8 5 IV manty 0
9 5 IV manty 0
10 5 IV manty 0
11 5 IV manty 0
1 6 IV manty 978.259418556871
2 6 IV manty 6635.79037519515
3 6 IV manty 8991.58541597249
4 6 IV manty 6931.82474542942
5 6 IV manty 2630.67554807386
6 6 IV manty 0
7 6 IV manty 0
8 6 IV manty 0
9 6 IV manty 0
10 6 IV manty 0
11 6 IV manty 0
1 7 IV manty 1267.35973838169
2 7 IV manty 4587.14737713493
3 7 IV manty 8759.1524290037
4 7 IV manty 5415.59983117905
5 7 IV manty 5396.48056807892
6 7 IV manty 1455.81581698255
7 7 IV manty 648.35137173622
8 7 IV manty 0
9 7 IV manty 0
10 7 IV manty 0
11 7 IV manty 0
1 8 IV manty 729.935226845888
2 8 IV manty 5919.2259429832
3 8 IV manty 7449.46603841546
4 8 IV manty 9060.26983516009
5 8 IV manty 3646.16943627623
6 8 IV manty 1728.26368299689
7 8 IV manty 0
8 8 IV manty 0
9 8 IV manty 0
10 8 IV manty 0
11 8 IV manty 0
1 9 IV manty 0
2 9 IV manty 3825.12960807538
3 9 IV manty 7786.59731193395
4 9 IV manty 5580.26254323948
5 9 IV manty 5210.18251239415
6 9 IV manty 3988.60756873216
7 9 IV manty 1002.52868233113
8 9 IV manty 0
9 9 IV manty 237.993904807287
10 9 IV manty 0
11 9 IV manty 0
1 10 IV manty 401.231149776268
2 10 IV manty 3122.32294881196
3 10 IV manty 5337.06821477752
4 10 IV manty 5023.26420023366
5 10 IV manty 3211.31187912151
6 10 IV manty 936.541504399831
7 10 IV manty 696.657350364672
8 10 IV manty 0
9 10 IV manty 0
10 10 IV manty 0
11 10 IV manty 0
1 11 IV manty 0
2 11 IV manty 593.103962423269
3 11 IV manty 3223.07192048259
4 11 IV manty 4512.63603002451
5 11 IV manty 3047.33533742613
6 11 IV manty 2498.82207982307
7 11 IV manty 1056.00706563684
8 11 IV manty 0
9 11 IV manty 0
10 11 IV manty 0
11 11 IV manty 0
1 12 IV manty 0
2 12 IV manty 2000.61529138195
3 12 IV manty 2839.5398870555
4 12 IV manty 3817.75683508349
5 12 IV manty 2058.73118936793
6 12 IV manty 2132.07577644341
7 12 IV manty 972.644219352339
8 12 IV manty 0
9 12 IV manty 0
10 12 IV manty 0
11 12 IV manty 0
1 13 IV manty 0
2 13 IV manty 1477.31981072604
3 13 IV manty 3577.94000862091
4 13 IV manty 6725.75293669333
5 13 IV manty 2439.9496118961
6 13 IV manty 3714.59244485785
7 13 IV manty 1022.39551008421
8 13 IV manty 250.377972399571
9 13 IV manty 0
10 13 IV manty 0
11 13 IV manty 0
1 14 IV manty 354.015508421794
2 14 IV manty 623.672754605102
3 14 IV manty 3996.14137146549
4 14 IV manty 3450.08890862435
5 14 IV manty 3516.35236009473
6 14 IV manty 1387.13035566192
7 14 IV manty 1569.03444548264
8 14 IV manty 589.510605285337
9 14 IV manty 0
10 14 IV manty 0
11 14 IV manty 0
1 15 IV manty 0
2 15 IV manty 588.795727288644
3 15 IV manty 1313.71267326123
4 15 IV manty 6468.85286894877
5 15 IV manty 1090.02236878476
6 15 IV manty 2927.73003211929
7 15 IV manty 793.989749597905
8 15 IV manty 606.718410270491
9 15 IV manty 0
10 15 IV manty 284.524837099896
11 15 IV manty 0
1 16 IV manty 363.603405360401
2 16 IV manty 660.032672032492
3 16 IV manty 846.694434050927
4 16 IV manty 3572.86993657638
5 16 IV manty 3631.94380490552
6 16 IV manty 1372.53608271438
7 16 IV manty 302.283813154495
8 16 IV manty 775.878644526479
9 16 IV manty 0
10 16 IV manty 0
11 16 IV manty 0
1 17 IV manty 0
2 17 IV manty 0
3 17 IV manty 1510.53556535797
4 17 IV manty 2230.98927614361
5 17 IV manty 4439.42715975174
6 17 IV manty 445.103818828161
7 17 IV manty 1356.36651786067
8 17 IV manty 350.722354939959
9 17 IV manty 0
10 17 IV manty 0
11 17 IV manty 0
1 18 IV manty 0
2 18 IV manty 0
3 18 IV manty 2084.02995707864
4 18 IV manty 4539.42881500515
5 18 IV manty 2036.37335448792
6 18 IV manty 2366.86965042275
7 18 IV manty 2617.96321887792
8 18 IV manty 752.63475407577
9 18 IV manty 0
10 18 IV manty 0
11 18 IV manty 0
1 19 IV manty 286.103240934141
2 19 IV manty 350.989690994051
3 19 IV manty 332.751540203442
4 19 IV manty 3229.54718457202
5 19 IV manty 2027.90821502834
6 19 IV manty 2086.90894081012
7 19 IV manty 1363.5389335428
8 19 IV manty 652.64970680629
9 19 IV manty 574.496604714395
10 19 IV manty 0
11 19 IV manty 0
1 20 IV manty 0
2 20 IV manty 411.7148027484
3 20 IV manty 970.357955571485
4 20 IV manty 1349.94531031525
5 20 IV manty 2247.04038190173
6 20 IV manty 1829.1801479322
7 20 IV manty 1387.24571921753
8 20 IV manty 367.857195236821
9 20 IV manty 290.367641416175
10 20 IV manty 0
11 20 IV manty 0
1 21 IV manty 0
2 21 IV manty 0
3 21 IV manty 327.088183493168
4 21 IV manty 652.595303529694
5 21 IV manty 3043.79262546074
6 21 IV manty 2358.1210832853
7 21 IV manty 1040.49556097534
8 21 IV manty 0
9 21 IV manty 0
10 21 IV manty 0
11 21 IV manty 0
1 22 IV manty 0
2 22 IV manty 0
3 22 IV manty 1072.42377276719
4 22 IV manty 3383.96947424072
5 22 IV manty 2765.63677249473
6 22 IV manty 2824.65697899916
7 22 IV manty 1225.29393924546
8 22 IV manty 300.346583725058
9 22 IV manty 743.071407616336
10 22 IV manty 0
11 22 IV manty 0
1 23 IV manty 0
2 23 IV manty 0
3 23 IV manty 0
4 23 IV manty 481.042924635457
5 23 IV manty 1794.89312732566
6 23 IV manty 1902.44927650174
7 23 IV manty 1540.72289391606
8 23 IV manty 0
9 23 IV manty 314.741221511204
10 23 IV manty 0
11 23 IV manty 0
1 24 IV manty 0
2 24 IV manty 0
3 24 IV manty 719.759733512656
4 24 IV manty 572.361404457334
5 24 IV manty 2202.17934453557
6 24 IV manty 1026.11118767859
7 24 IV manty 1583.22069158154
8 24 IV manty 1037.71432985693
9 24 IV manty 0
10 24 IV manty 0
11 24 IV manty 0
1 25 IV manty 427.924436086239
2 25 IV manty 0
3 25 IV manty 1146.93687017378
4 25 IV manty 2110.24760789136
5 25 IV manty 6659.30683190067
6 25 IV manty 9810.13546427102
7 25 IV manty 7173.22633024674
8 25 IV manty 3569.48746180882
9 25 IV manty 362.569749334019
10 25 IV manty 0
11 25 IV manty 0
