vol age siteclass species area
12 12 SE22 OB 0
13 12 SE22 OB 2949.88
14 12 SE22 OB 0
15 12 SE22 OB 0
16 12 SE22 OB 0
17 12 SE22 OB 0
1 13 SE22 OB 0
2 13 SE22 OB 0
3 13 SE22 OB 0
4 13 SE22 OB 0
5 13 SE22 OB 0
6 13 SE22 OB 0
7 13 SE22 OB 0
8 13 SE22 OB 0
9 13 SE22 OB 0
10 13 SE22 OB 0
11 13 SE22 OB 0
12 13 SE22 OB 0
13 13 SE22 OB 0
14 13 SE22 OB 962.13
15 13 SE22 OB 0
16 13 SE22 OB 0
17 13 SE22 OB 0
1 14 SE22 OB 0
2 14 SE22 OB 0
3 14 SE22 OB 0
4 14 SE22 OB 0
5 14 SE22 OB 0
6 14 SE22 OB 0
7 14 SE22 OB 0
8 14 SE22 OB 0
9 14 SE22 OB 0
10 14 SE22 OB 0
11 14 SE22 OB 0
12 14 SE22 OB 0
13 14 SE22 OB 0
14 14 SE22 OB 962.13
15 14 SE22 OB 0
16 14 SE22 OB 0
17 14 SE22 OB 0
1 15 SE22 OB 0
2 15 SE22 OB 0
3 15 SE22 OB 0
4 15 SE22 OB 0
5 15 SE22 OB 0
6 15 SE22 OB 0
7 15 SE22 OB 0
8 15 SE22 OB 0
9 15 SE22 OB 0
10 15 SE22 OB 0
11 15 SE22 OB 0
12 15 SE22 OB 0
13 15 SE22 OB 0
14 15 SE22 OB 32.44
15 15 SE22 OB 0
16 15 SE22 OB 0
17 15 SE22 OB 0
1 16 SE22 OB 0
2 16 SE22 OB 0
3 16 SE22 OB 0
4 16 SE22 OB 0
5 16 SE22 OB 0
6 16 SE22 OB 0
7 16 SE22 OB 0
8 16 SE22 OB 0
9 16 SE22 OB 0
10 16 SE22 OB 0
11 16 SE22 OB 0
12 16 SE22 OB 0
13 16 SE22 OB 0
14 16 SE22 OB 0
15 16 SE22 OB 32.44
16 16 SE22 OB 0
17 16 SE22 OB 0
1 1 SE23 OB 5154.99
2 1 SE23 OB 0
3 1 SE23 OB 0
4 1 SE23 OB 0
5 1 SE23 OB 0
6 1 SE23 OB 0
7 1 SE23 OB 0
8 1 SE23 OB 0
9 1 SE23 OB 0
10 1 SE23 OB 0
11 1 SE23 OB 0
12 1 SE23 OB 0
13 1 SE23 OB 0
14 1 SE23 OB 0
15 1 SE23 OB 0
16 1 SE23 OB 0
17 1 SE23 OB 0
1 2 SE23 OB 0
2 2 SE23 OB 0
3 2 SE23 OB 5154.99
4 2 SE23 OB 0
5 2 SE23 OB 0
6 2 SE23 OB 0
7 2 SE23 OB 0
8 2 SE23 OB 0
9 2 SE23 OB 0
10 2 SE23 OB 0
11 2 SE23 OB 0
12 2 SE23 OB 0
13 2 SE23 OB 0
14 2 SE23 OB 0
15 2 SE23 OB 0
16 2 SE23 OB 0
17 2 SE23 OB 0
1 3 SE23 OB 0
2 3 SE23 OB 0
3 3 SE23 OB 0
4 3 SE23 OB 11525.85
5 3 SE23 OB 0
6 3 SE23 OB 0
7 3 SE23 OB 0
8 3 SE23 OB 0
9 3 SE23 OB 0
10 3 SE23 OB 0
11 3 SE23 OB 0
12 3 SE23 OB 0
13 3 SE23 OB 0
14 3 SE23 OB 0
15 3 SE23 OB 0
16 3 SE23 OB 0
17 3 SE23 OB 0
1 4 SE23 OB 0
2 4 SE23 OB 0
3 4 SE23 OB 0
4 4 SE23 OB 0
5 4 SE23 OB 11525.85
6 4 SE23 OB 0
7 4 SE23 OB 0
8 4 SE23 OB 0
9 4 SE23 OB 0
10 4 SE23 OB 0
11 4 SE23 OB 0
12 4 SE23 OB 0
13 4 SE23 OB 0
14 4 SE23 OB 0
15 4 SE23 OB 0
16 4 SE23 OB 0
17 4 SE23 OB 0
1 5 SE23 OB 0
2 5 SE23 OB 0
3 5 SE23 OB 0
4 5 SE23 OB 0
5 5 SE23 OB 0
6 5 SE23 OB 0
7 5 SE23 OB 20641.91
8 5 SE23 OB 0
9 5 SE23 OB 0
10 5 SE23 OB 0
11 5 SE23 OB 0
12 5 SE23 OB 0
13 5 SE23 OB 0
14 5 SE23 OB 0
15 5 SE23 OB 0
16 5 SE23 OB 0
17 5 SE23 OB 0
1 6 SE23 OB 0
2 6 SE23 OB 0
3 6 SE23 OB 0
4 6 SE23 OB 0
5 6 SE23 OB 0
6 6 SE23 OB 0
7 6 SE23 OB 0
8 6 SE23 OB 20641.91
9 6 SE23 OB 0
10 6 SE23 OB 0
11 6 SE23 OB 0
12 6 SE23 OB 0
13 6 SE23 OB 0
14 6 SE23 OB 0
15 6 SE23 OB 0
16 6 SE23 OB 0
17 6 SE23 OB 0
1 7 SE23 OB 0
2 7 SE23 OB 0
3 7 SE23 OB 0
4 7 SE23 OB 0
5 7 SE23 OB 0
6 7 SE23 OB 0
7 7 SE23 OB 0
8 7 SE23 OB 0
9 7 SE23 OB 24127.81
10 7 SE23 OB 0
11 7 SE23 OB 0
12 7 SE23 OB 0
13 7 SE23 OB 0
14 7 SE23 OB 0
15 7 SE23 OB 0
16 7 SE23 OB 0
17 7 SE23 OB 0
1 8 SE23 OB 0
2 8 SE23 OB 0
3 8 SE23 OB 0
4 8 SE23 OB 0
5 8 SE23 OB 0
6 8 SE23 OB 0
7 8 SE23 OB 0
8 8 SE23 OB 0
9 8 SE23 OB 0
10 8 SE23 OB 24127.81
11 8 SE23 OB 0
12 8 SE23 OB 0
13 8 SE23 OB 0
14 8 SE23 OB 0
15 8 SE23 OB 0
16 8 SE23 OB 0
17 8 SE23 OB 0
1 9 SE23 OB 0
2 9 SE23 OB 0
3 9 SE23 OB 0
4 9 SE23 OB 0
5 9 SE23 OB 0
6 9 SE23 OB 0
7 9 SE23 OB 0
8 9 SE23 OB 0
9 9 SE23 OB 0
10 9 SE23 OB 13979.56
11 9 SE23 OB 0
12 9 SE23 OB 0
13 9 SE23 OB 0
14 9 SE23 OB 0
15 9 SE23 OB 0
16 9 SE23 OB 0
17 9 SE23 OB 0
1 10 SE23 OB 0
2 10 SE23 OB 0
3 10 SE23 OB 0
4 10 SE23 OB 0
5 10 SE23 OB 0
6 10 SE23 OB 0
7 10 SE23 OB 0
8 10 SE23 OB 0
9 10 SE23 OB 0
10 10 SE23 OB 0
11 10 SE23 OB 13979.56
12 10 SE23 OB 0
13 10 SE23 OB 0
14 10 SE23 OB 0
15 10 SE23 OB 0
16 10 SE23 OB 0
17 10 SE23 OB 0
1 11 SE23 OB 0
2 11 SE23 OB 0
3 11 SE23 OB 0
4 11 SE23 OB 0
5 11 SE23 OB 0
6 11 SE23 OB 0
7 11 SE23 OB 0
8 11 SE23 OB 0
9 11 SE23 OB 0
10 11 SE23 OB 0
11 11 SE23 OB 0
12 11 SE23 OB 8533.08
13 11 SE23 OB 0
14 11 SE23 OB 0
15 11 SE23 OB 0
16 11 SE23 OB 0
17 11 SE23 OB 0
1 12 SE23 OB 0
2 12 SE23 OB 0
3 12 SE23 OB 0
4 12 SE23 OB 0
5 12 SE23 OB 0
6 12 SE23 OB 0
7 12 SE23 OB 0
8 12 SE23 OB 0
9 12 SE23 OB 0
10 12 SE23 OB 0
11 12 SE23 OB 0
12 12 SE23 OB 0
13 12 SE23 OB 8533.08
14 12 SE23 OB 0
15 12 SE23 OB 0
16 12 SE23 OB 0
17 12 SE23 OB 0
1 13 SE23 OB 0
2 13 SE23 OB 0
3 13 SE23 OB 0
4 13 SE23 OB 0
5 13 SE23 OB 0
6 13 SE23 OB 0
7 13 SE23 OB 0
8 13 SE23 OB 0
9 13 SE23 OB 0
10 13 SE23 OB 0
11 13 SE23 OB 0
12 13 SE23 OB 0
13 13 SE23 OB 0
14 13 SE23 OB 2783.13
15 13 SE23 OB 0
16 13 SE23 OB 0
17 13 SE23 OB 0
1 14 SE23 OB 0
2 14 SE23 OB 0
3 14 SE23 OB 0
4 14 SE23 OB 0
5 14 SE23 OB 0
6 14 SE23 OB 0
7 14 SE23 OB 0
8 14 SE23 OB 0
9 14 SE23 OB 0
10 14 SE23 OB 0
11 14 SE23 OB 0
12 14 SE23 OB 0
13 14 SE23 OB 0
14 14 SE23 OB 2783.13
15 14 SE23 OB 0
16 14 SE23 OB 0
17 14 SE23 OB 0
1 15 SE23 OB 0
2 15 SE23 OB 0
3 15 SE23 OB 0
4 15 SE23 OB 0
5 15 SE23 OB 0
6 15 SE23 OB 0
7 15 SE23 OB 0
8 15 SE23 OB 0
9 15 SE23 OB 0
10 15 SE23 OB 0
11 15 SE23 OB 0
12 15 SE23 OB 0
13 15 SE23 OB 0
14 15 SE23 OB 93.84
15 15 SE23 OB 0
16 15 SE23 OB 0
17 15 SE23 OB 0
1 16 SE23 OB 0
2 16 SE23 OB 0
3 16 SE23 OB 0
4 16 SE23 OB 0
5 16 SE23 OB 0
6 16 SE23 OB 0
7 16 SE23 OB 0
8 16 SE23 OB 0
9 16 SE23 OB 0
10 16 SE23 OB 0
11 16 SE23 OB 0
12 16 SE23 OB 0
13 16 SE23 OB 0
14 16 SE23 OB 0
15 16 SE23 OB 93.84
16 16 SE23 OB 0
17 16 SE23 OB 0
1 1 SE31 OB 5938.13
2 1 SE31 OB 0
3 1 SE31 OB 0
4 1 SE31 OB 0
5 1 SE31 OB 0
6 1 SE31 OB 0
7 1 SE31 OB 0
8 1 SE31 OB 0
9 1 SE31 OB 0
10 1 SE31 OB 0
11 1 SE31 OB 0
12 1 SE31 OB 0
13 1 SE31 OB 0
14 1 SE31 OB 0
15 1 SE31 OB 0
16 1 SE31 OB 0
17 1 SE31 OB 0
1 2 SE31 OB 0
2 2 SE31 OB 0
3 2 SE31 OB 5938.13
4 2 SE31 OB 0
5 2 SE31 OB 0
6 2 SE31 OB 0
7 2 SE31 OB 0
8 2 SE31 OB 0
9 2 SE31 OB 0
10 2 SE31 OB 0
11 2 SE31 OB 0
12 2 SE31 OB 0
13 2 SE31 OB 0
14 2 SE31 OB 0
15 2 SE31 OB 0
16 2 SE31 OB 0
17 2 SE31 OB 0
1 3 SE31 OB 0
2 3 SE31 OB 0
3 3 SE31 OB 0
4 3 SE31 OB 9901.48
5 3 SE31 OB 0
6 3 SE31 OB 0
7 3 SE31 OB 0
8 3 SE31 OB 0
9 3 SE31 OB 0
10 3 SE31 OB 0
11 3 SE31 OB 0
12 3 SE31 OB 0
13 3 SE31 OB 0
14 3 SE31 OB 0
15 3 SE31 OB 0
16 3 SE31 OB 0
17 3 SE31 OB 0
1 4 SE31 OB 0
2 4 SE31 OB 0
3 4 SE31 OB 0
4 4 SE31 OB 0
5 4 SE31 OB 9901.48
6 4 SE31 OB 0
7 4 SE31 OB 0
8 4 SE31 OB 0
9 4 SE31 OB 0
10 4 SE31 OB 0
11 4 SE31 OB 0
12 4 SE31 OB 0
13 4 SE31 OB 0
14 4 SE31 OB 0
15 4 SE31 OB 0
16 4 SE31 OB 0
17 4 SE31 OB 0
1 5 SE31 OB 0
2 5 SE31 OB 0
3 5 SE31 OB 0
4 5 SE31 OB 0
5 5 SE31 OB 0
6 5 SE31 OB 0
7 5 SE31 OB 16501.32
8 5 SE31 OB 0
9 5 SE31 OB 0
10 5 SE31 OB 0
11 5 SE31 OB 0
12 5 SE31 OB 0
13 5 SE31 OB 0
14 5 SE31 OB 0
15 5 SE31 OB 0
16 5 SE31 OB 0
17 5 SE31 OB 0
1 6 SE31 OB 0
2 6 SE31 OB 0
3 6 SE31 OB 0
4 6 SE31 OB 0
5 6 SE31 OB 0
6 6 SE31 OB 0
7 6 SE31 OB 0
8 6 SE31 OB 16501.32
9 6 SE31 OB 0
10 6 SE31 OB 0
11 6 SE31 OB 0
12 6 SE31 OB 0
13 6 SE31 OB 0
14 6 SE31 OB 0
15 6 SE31 OB 0
16 6 SE31 OB 0
17 6 SE31 OB 0
1 7 SE31 OB 0
2 7 SE31 OB 0
3 7 SE31 OB 0
4 7 SE31 OB 0
5 7 SE31 OB 0
6 7 SE31 OB 0
7 7 SE31 OB 0
8 7 SE31 OB 0
9 7 SE31 OB 15563.9
10 7 SE31 OB 0
11 7 SE31 OB 0
12 7 SE31 OB 0
13 7 SE31 OB 0
14 7 SE31 OB 0
15 7 SE31 OB 0
16 7 SE31 OB 0
17 7 SE31 OB 0
1 8 SE31 OB 0
2 8 SE31 OB 0
3 8 SE31 OB 0
4 8 SE31 OB 0
5 8 SE31 OB 0
6 8 SE31 OB 0
7 8 SE31 OB 0
8 8 SE31 OB 0
9 8 SE31 OB 0
10 8 SE31 OB 15563.9
11 8 SE31 OB 0
12 8 SE31 OB 0
13 8 SE31 OB 0
14 8 SE31 OB 0
15 8 SE31 OB 0
16 8 SE31 OB 0
17 8 SE31 OB 0
1 9 SE31 OB 0
2 9 SE31 OB 0
3 9 SE31 OB 0
4 9 SE31 OB 0
5 9 SE31 OB 0
6 9 SE31 OB 0
7 9 SE31 OB 0
8 9 SE31 OB 0
9 9 SE31 OB 0
10 9 SE31 OB 6069.1
11 9 SE31 OB 0
12 9 SE31 OB 0
13 9 SE31 OB 0
14 9 SE31 OB 0
15 9 SE31 OB 0
16 9 SE31 OB 0
17 9 SE31 OB 0
1 10 SE31 OB 0
2 10 SE31 OB 0
3 10 SE31 OB 0
4 10 SE31 OB 0
5 10 SE31 OB 0
6 10 SE31 OB 0
7 10 SE31 OB 0
8 10 SE31 OB 0
9 10 SE31 OB 0
10 10 SE31 OB 0
11 10 SE31 OB 6069.1
12 10 SE31 OB 0
13 10 SE31 OB 0
14 10 SE31 OB 0
15 10 SE31 OB 0
16 10 SE31 OB 0
17 10 SE31 OB 0
1 11 SE31 OB 0
2 11 SE31 OB 0
3 11 SE31 OB 0
4 11 SE31 OB 0
5 11 SE31 OB 0
6 11 SE31 OB 0
7 11 SE31 OB 0
8 11 SE31 OB 0
9 11 SE31 OB 0
10 11 SE31 OB 0
11 11 SE31 OB 0
12 11 SE31 OB 3467.07
13 11 SE31 OB 0
14 11 SE31 OB 0
15 11 SE31 OB 0
16 11 SE31 OB 0
17 11 SE31 OB 0
1 12 SE31 OB 0
2 12 SE31 OB 0
3 12 SE31 OB 0
4 12 SE31 OB 0
5 12 SE31 OB 0
6 12 SE31 OB 0
7 12 SE31 OB 0
8 12 SE31 OB 0
9 12 SE31 OB 0
10 12 SE31 OB 0
11 12 SE31 OB 0
12 12 SE31 OB 0
13 12 SE31 OB 3467.07
14 12 SE31 OB 0
15 12 SE31 OB 0
16 12 SE31 OB 0
17 12 SE31 OB 0
1 13 SE31 OB 0
2 13 SE31 OB 0
3 13 SE31 OB 0
4 13 SE31 OB 0
5 13 SE31 OB 0
6 13 SE31 OB 0
7 13 SE31 OB 0
8 13 SE31 OB 0
9 13 SE31 OB 0
10 13 SE31 OB 0
11 13 SE31 OB 0
12 13 SE31 OB 0
13 13 SE31 OB 0
14 13 SE31 OB 916.74
15 13 SE31 OB 0
16 13 SE31 OB 0
17 13 SE31 OB 0
1 14 SE31 OB 0
2 14 SE31 OB 0
3 14 SE31 OB 0
4 14 SE31 OB 0
5 14 SE31 OB 0
6 14 SE31 OB 0
7 14 SE31 OB 0
8 14 SE31 OB 0
9 14 SE31 OB 0
10 14 SE31 OB 0
11 14 SE31 OB 0
12 14 SE31 OB 0
13 14 SE31 OB 0
14 14 SE31 OB 916.74
15 14 SE31 OB 0
16 14 SE31 OB 0
17 14 SE31 OB 0
1 15 SE31 OB 0
2 15 SE31 OB 0
3 15 SE31 OB 0
4 15 SE31 OB 0
5 15 SE31 OB 0
6 15 SE31 OB 0
7 15 SE31 OB 0
8 15 SE31 OB 0
9 15 SE31 OB 0
10 15 SE31 OB 0
11 15 SE31 OB 0
12 15 SE31 OB 0
13 15 SE31 OB 0
14 15 SE31 OB 547.98
15 15 SE31 OB 0
16 15 SE31 OB 0
17 15 SE31 OB 0
1 16 SE31 OB 0
2 16 SE31 OB 0
3 16 SE31 OB 0
4 16 SE31 OB 0
5 16 SE31 OB 0
6 16 SE31 OB 0
7 16 SE31 OB 0
8 16 SE31 OB 0
9 16 SE31 OB 0
10 16 SE31 OB 0
11 16 SE31 OB 0
12 16 SE31 OB 0
13 16 SE31 OB 0
14 16 SE31 OB 0
15 16 SE31 OB 547.98
16 16 SE31 OB 0
17 16 SE31 OB 0
1 1 SE32 OB 6214.6
2 1 SE32 OB 0
3 1 SE32 OB 0
4 1 SE32 OB 0
5 1 SE32 OB 0
6 1 SE32 OB 0
7 1 SE32 OB 0
8 1 SE32 OB 0
9 1 SE32 OB 0
10 1 SE32 OB 0
11 1 SE32 OB 0
12 1 SE32 OB 0
13 1 SE32 OB 0
14 1 SE32 OB 0
15 1 SE32 OB 0
16 1 SE32 OB 0
17 1 SE32 OB 0
1 2 SE32 OB 0
2 2 SE32 OB 0
3 2 SE32 OB 6214.6
4 2 SE32 OB 0
5 2 SE32 OB 0
6 2 SE32 OB 0
7 2 SE32 OB 0
8 2 SE32 OB 0
9 2 SE32 OB 0
10 2 SE32 OB 0
11 2 SE32 OB 0
12 2 SE32 OB 0
13 2 SE32 OB 0
14 2 SE32 OB 0
15 2 SE32 OB 0
16 2 SE32 OB 0
17 2 SE32 OB 0
1 3 SE32 OB 0
2 3 SE32 OB 0
3 3 SE32 OB 0
4 3 SE32 OB 25867.46
5 3 SE32 OB 0
6 3 SE32 OB 0
7 3 SE32 OB 0
8 3 SE32 OB 0
9 3 SE32 OB 0
10 3 SE32 OB 0
11 3 SE32 OB 0
12 3 SE32 OB 0
13 3 SE32 OB 0
14 3 SE32 OB 0
15 3 SE32 OB 0
16 3 SE32 OB 0
17 3 SE32 OB 0
1 4 SE32 OB 0
2 4 SE32 OB 0
3 4 SE32 OB 0
4 4 SE32 OB 0
5 4 SE32 OB 25867.46
6 4 SE32 OB 0
7 4 SE32 OB 0
8 4 SE32 OB 0
9 4 SE32 OB 0
10 4 SE32 OB 0
11 4 SE32 OB 0
12 4 SE32 OB 0
13 4 SE32 OB 0
14 4 SE32 OB 0
15 4 SE32 OB 0
16 4 SE32 OB 0
17 4 SE32 OB 0
1 5 SE32 OB 0
2 5 SE32 OB 0
3 5 SE32 OB 0
4 5 SE32 OB 0
5 5 SE32 OB 0
6 5 SE32 OB 0
7 5 SE32 OB 15595.22
8 5 SE32 OB 0
9 5 SE32 OB 0
10 5 SE32 OB 0
11 5 SE32 OB 0
12 5 SE32 OB 0
13 5 SE32 OB 0
14 5 SE32 OB 0
15 5 SE32 OB 0
16 5 SE32 OB 0
17 5 SE32 OB 0
1 6 SE32 OB 0
2 6 SE32 OB 0
3 6 SE32 OB 0
4 6 SE32 OB 0
5 6 SE32 OB 0
6 6 SE32 OB 0
7 6 SE32 OB 0
8 6 SE32 OB 15595.22
9 6 SE32 OB 0
10 6 SE32 OB 0
11 6 SE32 OB 0
12 6 SE32 OB 0
13 6 SE32 OB 0
14 6 SE32 OB 0
15 6 SE32 OB 0
16 6 SE32 OB 0
17 6 SE32 OB 0
1 7 SE32 OB 0
2 7 SE32 OB 0
3 7 SE32 OB 0
4 7 SE32 OB 0
5 7 SE32 OB 0
6 7 SE32 OB 0
7 7 SE32 OB 0
8 7 SE32 OB 0
9 7 SE32 OB 7720.19
10 7 SE32 OB 0
11 7 SE32 OB 0
12 7 SE32 OB 0
13 7 SE32 OB 0
14 7 SE32 OB 0
15 7 SE32 OB 0
16 7 SE32 OB 0
17 7 SE32 OB 0
1 8 SE32 OB 0
2 8 SE32 OB 0
3 8 SE32 OB 0
4 8 SE32 OB 0
5 8 SE32 OB 0
6 8 SE32 OB 0
7 8 SE32 OB 0
8 8 SE32 OB 0
9 8 SE32 OB 0
10 8 SE32 OB 7720.19
11 8 SE32 OB 0
12 8 SE32 OB 0
13 8 SE32 OB 0
14 8 SE32 OB 0
15 8 SE32 OB 0
16 8 SE32 OB 0
17 8 SE32 OB 0
1 9 SE32 OB 0
2 9 SE32 OB 0
3 9 SE32 OB 0
4 9 SE32 OB 0
5 9 SE32 OB 0
6 9 SE32 OB 0
7 9 SE32 OB 0
8 9 SE32 OB 0
9 9 SE32 OB 0
10 9 SE32 OB 5178.83
11 9 SE32 OB 0
12 9 SE32 OB 0
13 9 SE32 OB 0
14 9 SE32 OB 0
15 9 SE32 OB 0
16 9 SE32 OB 0
17 9 SE32 OB 0
1 10 SE32 OB 0
2 10 SE32 OB 0
3 10 SE32 OB 0
4 10 SE32 OB 0
5 10 SE32 OB 0
6 10 SE32 OB 0
7 10 SE32 OB 0
8 10 SE32 OB 0
9 10 SE32 OB 0
10 10 SE32 OB 0
11 10 SE32 OB 5178.83
12 10 SE32 OB 0
13 10 SE32 OB 0
14 10 SE32 OB 0
15 10 SE32 OB 0
16 10 SE32 OB 0
17 10 SE32 OB 0
1 11 SE32 OB 0
2 11 SE32 OB 0
3 11 SE32 OB 0
4 11 SE32 OB 0
5 11 SE32 OB 0
6 11 SE32 OB 0
7 11 SE32 OB 0
8 11 SE32 OB 0
9 11 SE32 OB 0
10 11 SE32 OB 0
11 11 SE32 OB 0
12 11 SE32 OB 1227.97
13 11 SE32 OB 0
14 11 SE32 OB 0
15 11 SE32 OB 0
16 11 SE32 OB 0
17 11 SE32 OB 0
1 12 SE32 OB 0
2 12 SE32 OB 0
3 12 SE32 OB 0
4 12 SE32 OB 0
5 12 SE32 OB 0
6 12 SE32 OB 0
7 12 SE32 OB 0
8 12 SE32 OB 0
9 12 SE32 OB 0
10 12 SE32 OB 0
11 12 SE32 OB 0
12 12 SE32 OB 0
13 12 SE32 OB 1227.97
14 12 SE32 OB 0
15 12 SE32 OB 0
16 12 SE32 OB 0
17 12 SE32 OB 0
1 13 SE32 OB 0
2 13 SE32 OB 0
3 13 SE32 OB 0
4 13 SE32 OB 0
5 13 SE32 OB 0
6 13 SE32 OB 0
7 13 SE32 OB 0
8 13 SE32 OB 0
9 13 SE32 OB 0
10 13 SE32 OB 0
11 13 SE32 OB 0
12 13 SE32 OB 0
13 13 SE32 OB 0
14 13 SE32 OB 186.87
15 13 SE32 OB 0
16 13 SE32 OB 0
17 13 SE32 OB 0
1 14 SE32 OB 0
2 14 SE32 OB 0
3 14 SE32 OB 0
4 14 SE32 OB 0
5 14 SE32 OB 0
6 14 SE32 OB 0
7 14 SE32 OB 0
8 14 SE32 OB 0
9 14 SE32 OB 0
10 14 SE32 OB 0
11 14 SE32 OB 0
12 14 SE32 OB 0
13 14 SE32 OB 0
14 14 SE32 OB 186.87
15 14 SE32 OB 0
16 14 SE32 OB 0
17 14 SE32 OB 0
1 15 SE32 OB 0
2 15 SE32 OB 0
3 15 SE32 OB 0
4 15 SE32 OB 0
5 15 SE32 OB 0
6 15 SE32 OB 0
7 15 SE32 OB 0
8 15 SE32 OB 0
9 15 SE32 OB 0
10 15 SE32 OB 0
11 15 SE32 OB 0
12 15 SE32 OB 0
13 15 SE32 OB 0
14 15 SE32 OB 0
15 15 SE32 OB 0
16 15 SE32 OB 0
17 15 SE32 OB 0
1 16 SE32 OB 0
2 16 SE32 OB 0
3 16 SE32 OB 0
4 16 SE32 OB 0
5 16 SE32 OB 0
6 16 SE32 OB 0
7 16 SE32 OB 0
8 16 SE32 OB 0
9 16 SE32 OB 0
10 16 SE32 OB 0
11 16 SE32 OB 0
12 16 SE32 OB 0
13 16 SE32 OB 0
14 16 SE32 OB 0
15 16 SE32 OB 0
16 16 SE32 OB 0
17 16 SE32 OB 0
1 1 SE33 OB 1366.76
2 1 SE33 OB 0
3 1 SE33 OB 0
4 1 SE33 OB 0
5 1 SE33 OB 0
6 1 SE33 OB 0
7 1 SE33 OB 0
8 1 SE33 OB 0
9 1 SE33 OB 0
10 1 SE33 OB 0
11 1 SE33 OB 0
12 1 SE33 OB 0
13 1 SE33 OB 0
14 1 SE33 OB 0
15 1 SE33 OB 0
16 1 SE33 OB 0
17 1 SE33 OB 0
1 2 SE33 OB 0
2 2 SE33 OB 0
3 2 SE33 OB 1366.76
4 2 SE33 OB 0
5 2 SE33 OB 0
6 2 SE33 OB 0
7 2 SE33 OB 0
8 2 SE33 OB 0
9 2 SE33 OB 0
10 2 SE33 OB 0
11 2 SE33 OB 0
12 2 SE33 OB 0
13 2 SE33 OB 0
14 2 SE33 OB 0
15 2 SE33 OB 0
16 2 SE33 OB 0
17 2 SE33 OB 0
1 3 SE33 OB 0
2 3 SE33 OB 0
3 3 SE33 OB 0
4 3 SE33 OB 3689.2
5 3 SE33 OB 0
6 3 SE33 OB 0
7 3 SE33 OB 0
8 3 SE33 OB 0
9 3 SE33 OB 0
10 3 SE33 OB 0
11 3 SE33 OB 0
12 3 SE33 OB 0
13 3 SE33 OB 0
14 3 SE33 OB 0
15 3 SE33 OB 0
16 3 SE33 OB 0
17 3 SE33 OB 0
1 4 SE33 OB 0
2 4 SE33 OB 0
3 4 SE33 OB 0
4 4 SE33 OB 0
5 4 SE33 OB 3689.2
6 4 SE33 OB 0
7 4 SE33 OB 0
8 4 SE33 OB 0
9 4 SE33 OB 0
10 4 SE33 OB 0
11 4 SE33 OB 0
12 4 SE33 OB 0
13 4 SE33 OB 0
14 4 SE33 OB 0
15 4 SE33 OB 0
16 4 SE33 OB 0
17 4 SE33 OB 0
1 5 SE33 OB 0
2 5 SE33 OB 0
3 5 SE33 OB 0
4 5 SE33 OB 0
5 5 SE33 OB 0
6 5 SE33 OB 0
7 5 SE33 OB 7100.87
8 5 SE33 OB 0
9 5 SE33 OB 0
10 5 SE33 OB 0
11 5 SE33 OB 0
12 5 SE33 OB 0
13 5 SE33 OB 0
14 5 SE33 OB 0
15 5 SE33 OB 0
16 5 SE33 OB 0
17 5 SE33 OB 0
1 6 SE33 OB 0
2 6 SE33 OB 0
3 6 SE33 OB 0
4 6 SE33 OB 0
5 6 SE33 OB 0
6 6 SE33 OB 0
7 6 SE33 OB 0
8 6 SE33 OB 7100.87
9 6 SE33 OB 0
10 6 SE33 OB 0
11 6 SE33 OB 0
12 6 SE33 OB 0
13 6 SE33 OB 0
14 6 SE33 OB 0
15 6 SE33 OB 0
16 6 SE33 OB 0
17 6 SE33 OB 0
1 7 SE33 OB 0
2 7 SE33 OB 0
3 7 SE33 OB 0
4 7 SE33 OB 0
5 7 SE33 OB 0
6 7 SE33 OB 0
7 7 SE33 OB 0
8 7 SE33 OB 0
9 7 SE33 OB 4121.65
10 7 SE33 OB 0
11 7 SE33 OB 0
12 7 SE33 OB 0
13 7 SE33 OB 0
14 7 SE33 OB 0
15 7 SE33 OB 0
16 7 SE33 OB 0
17 7 SE33 OB 0
1 8 SE33 OB 0
2 8 SE33 OB 0
3 8 SE33 OB 0
4 8 SE33 OB 0
5 8 SE33 OB 0
6 8 SE33 OB 0
7 8 SE33 OB 0
8 8 SE33 OB 0
9 8 SE33 OB 0
10 8 SE33 OB 4121.65
11 8 SE33 OB 0
12 8 SE33 OB 0
13 8 SE33 OB 0
14 8 SE33 OB 0
15 8 SE33 OB 0
16 8 SE33 OB 0
17 8 SE33 OB 0
1 9 SE33 OB 0
2 9 SE33 OB 0
3 9 SE33 OB 0
4 9 SE33 OB 0
5 9 SE33 OB 0
6 9 SE33 OB 0
7 9 SE33 OB 0
8 9 SE33 OB 0
9 9 SE33 OB 0
10 9 SE33 OB 2498.62
11 9 SE33 OB 0
12 9 SE33 OB 0
13 9 SE33 OB 0
14 9 SE33 OB 0
15 9 SE33 OB 0
16 9 SE33 OB 0
17 9 SE33 OB 0
1 10 SE33 OB 0
2 10 SE33 OB 0
3 10 SE33 OB 0
4 10 SE33 OB 0
5 10 SE33 OB 0
6 10 SE33 OB 0
7 10 SE33 OB 0
8 10 SE33 OB 0
9 10 SE33 OB 0
10 10 SE33 OB 0
11 10 SE33 OB 2498.62
12 10 SE33 OB 0
13 10 SE33 OB 0
14 10 SE33 OB 0
15 10 SE33 OB 0
16 10 SE33 OB 0
17 10 SE33 OB 0
1 11 SE33 OB 0
2 11 SE33 OB 0
3 11 SE33 OB 0
